lesson	sent_id	sound_file	sent	trans
lesson11b	11b_01	sound/11b_01.mov	徳川幕府が倒れて明治時代になり政治が天皇の手に移ると、いろいろな新しいことが始まりました。	With the fall of the Tokugawa Shogunate, the beginning of the Meiji era, and the shift of political power into the emperor's hands, various innovations began.
lesson11b	11b_02	sound/11b_02.mov	まず、今まで全国を藩に分けて治めていましたが、その藩が廃止され、代わって県が置かれました。	First of all, the whole country had been governed until that time on the basis of [administrative units] called fiefs, but [now] the fiefs were abolished and replaced by prefectures.
lesson11b	11b_03	sound/11b_03.mov	これを廃藩置県と言いますが、現在のような県の名前がこの時、付けられました。	This was called "haihanchiken" (abolish fiefs; establish prefectures); the current names of the prefectures were also determined at that time.
lesson11b	11b_04	sound/11b_04.mov	そして、藩の領土はすべて天皇のものとし、国の役人がそれを治めるようになりました。	In addition, the territories of the fiefs were declared the property of the emperor, and national officials began to govern them.
lesson11b	11b_05	sound/11b_05.mov	また、それまで士農工商といって、はっきり身分が区別されていたのを、四民、皆平等としました。	Also, the system by which classes of people were clearly distinguished into the warrior, peasant, artisan, and merchant classes was changed to make all four classes of people equal.
lesson11b	11b_06	sound/11b_06.mov	その結果、農民や町人も武士と同じように名字を持つようになり、職業も、自分が好きなものを選んでもよいようになりました。	As a result, farmers and townsmen came to have surnames like the warriors, and were able to select whatever each preferred for a profession.
lesson11b	11b_07	sound/11b_07.mov	そしてそれまでは、武士だけがちょんまげを結っていて農民や町人と別でしたが、明治になると、そのちょんまげを切り落とし他の人々と全く同等になりました。	Further, until that time warriors fashioned their hair into topknots, and were distinct from the farmers and townsmen, but with the beginning of Meiji they were required to cut off their topknots and become entirely equal with other classes.
lesson11b	11b_08	sound/11b_08.mov	この武士のちょんまげを切った頭をザンギリ頭と言いますが、「ザンギリ頭をたたいてみれば文明開化の音がする」などというおもしろい歌まで作られました。	The warrior head with its topknot cut off was called "zangiri atama" (cropped head), and there were even humorous poems created such as the following: "If you knock on a zangiri atama, you will hear the sound of cultural enlightenment."
lesson11b	11b_09	sound/11b_09.mov	このように、文明開化とは、明治時代に新しい文明が昔のものと入れ替わって、急速に日本に入って来たことを言います。	The term "cultural enlightenment" refers to the rapid adoption of a new civilization in place of the old in the Meiji era.
lesson11b	11b_10	sound/11b_10.mov	例えば、１８７２年９月１２日、日本で初めての鉄道が東京の新橋と横浜の間に開通しました。	As an example of that, the first railroad in Japan opened between         Shinbashi in Tōkyō and Yokohama September 12, 1872.
lesson11b	11b_11	sound/11b_11.mov	今まで馬車とか人の運ぶかごなどしか見たことのなかった人々は、黒い大きな汽車が煙を出して走るのを見て、とてもめずらしがりました。	People who had never seen means of transportation except carriages and palanquins used to transport people were extremely curious upon seeing large black steam engines putting out smoke as they ran along.
lesson11b	11b_12	sound/11b_12.mov	ある駅で、湯気を出して止まっている蒸気機関車を見た男が、「馬でもこんなに湯気が出ていたら、熱くてかわいそうだ」と言って、蒸気機関車の上から水をぶっかけたそうです。	It is said that at one station a man, seeing a stationary steam locomotive emitting steam, dashed water over it thinking that if it were a horse steaming so profusely, it would surely be suffering immensely.
lesson11b	11b_13	sound/11b_13.mov	また、東京中に電信柱が立ち始め、空に落書きをするように電線があちらこちらに引かれるようになりました。	Another example is the appearance of  telegraph poles all over Tōkyō, on which telegraph wires began to be strung here and there like graffiti in the sky.
lesson11b	11b_14	sound/11b_14.mov	電線を通る電信を使って、どんな遠い所にでもすぐにメッセージが伝えられるようになりました。	Utilizing electrical impulses that surged through the wires, it came to be possible to pass messages immediately no matter how distant a place.
lesson11b	11b_15	sound/11b_15.mov	あるおばあさんが、電信柱によじ登ってふろしき包みを電線に結びつけようとしていました。	A certain old lady shinnied up a telegraph pole and was trying to fasten a cloth wrapped package to the telegraph wire.
lesson11b	11b_16	sound/11b_16.mov	何をしているのかと聞かれると、「遠い町にいる息子にこれを送ってやりたいんです。」と答えたそうです。	When asked what she was doing, she replied, "I would like to send [this package] to my son who lives in a distant town."
lesson11b	11b_17	sound/11b_17.mov	何だか笑い話のようですが、このような新しい文明文化が急速に入って来て、人々もそれに慣れるのに一苦労したのではないかと思います。	No doubt a story told in jest, but  with the very rapid entry of new civilization and culture into the country, the people seemed to have experienced considerable difficulty in becoming accustomed to it.
lesson11b	11b_18	sound/11b_18.mov	文明開化への戸惑いは物質的な面だけでなく、精神的あるいは思想的な面にも反映されていると思います。	The same can be said, I feel, not only in physical aspects, but in the spiritual or mental areas as well.
lesson11b	11b_19	sound/11b_19.mov	「天は人の上に人を作らず、人の下に人を作らず。」と言った有名な福沢諭吉が、ある時、馬に乗ろうとしていると、召使いが出て来て自分の主人を助けようとしました。	The famous Fukuzawa Yukichi, who said "Heaven creates no man above another, and none below another," was attempting to mount his horse one time when a servant came and tried to assist his master.
lesson11b	11b_20	sound/11b_20.mov	ザンギリ頭をした諭吉は、「もう今は四民平等だから、そのように私に仕える必要はない。」と言いましたが、いくら言い聞かせても聞きません。	Yukichi, with his head cropped, said, "All four classes         are now equal so you needn't assist me that way any more." No matter how         hard he tried to persuade him, however, the servant would not listen.
lesson11b	11b_21	sound/11b_21.mov	ついに諭吉は、「私にそのようにして仕えるのをやめなければ、お前を切り捨てるぞ。」とおどかさなければならなかったと言われています。	Finally, as the story has it, Yukichi had to resort to a threat:         "If you don't stop waiting on me that way I will cut you down."
lesson11b	11b_22	sound/11b_22.mov	「ザンギリ頭をたたいてみれば文明開化の音がする」とは、昔の人はうまく言ったものだと思います。	It seems to me people those days were right on target when they said, "If you knock on a cropped head you will hear the sound of enlightenment."
lesson11b	11b_23	sound/11b_23.mov	新しい文明文化や思想に一生懸命慣れようとしているその頃の東京の町の姿が、目に浮かぶようです。	Those words seem to bring clearly to the mind's eye the image of the town of Tōkyō of the day, struggling mightily to become accustomed to the new culture and civilization.
lesson12a	TITLE	sound/L12a.mp3	伊藤博文: Translation	
lesson12a	12a_01	sound/12a_01.mov	アメリカで、ジョージ・ワシントンとか、トーマス・ジェファーソンと言えば、独立のために貢献した人として知らない人はほとんどいないでしょう。	There are probably very few people in America who do not know of George Washington or Thomas Jefferson as men who contributed to independence.
lesson12a	12a_02	sound/12a_02.mov	同じように、日本でも板垣退助とか伊藤博文と言えば、日本の近代国家の基礎を作った人として知らない人はいないはずです。	Similarly, one would not expect there to be anyone in Japan who does not know of Itagaki Taisuke or Itō Hirobumi as creators of the foundation for the modern nation of Japan.
lesson12a	12a_03	sound/12a_03.mov	板垣退助は自由民権運動で有名ですが、伊藤博文は日本初代の内閣総理大臣として、また大日本帝国憲法の起草者として有名な人です。	Itagaki Taisuke is famous for the freedom movement and Itō Hirobumi as the first Prime Minister of the Cabinet and as the drafter of the Japanese Imperial Constitution.
lesson12a	12a_04	sound/12a_04.mov	伊藤は幕末に長州（現在の山口県）の萩という町に生まれました。	Itō was born in the town of Hagi in Chōshū (now Yamaguchi Prefecture) at the end of the Edo Bakufu period.
lesson12a	12a_05	sound/12a_05.mov	この萩には、その当時、学者、教育者として非常に有名だった吉田松陰という人がいました。	In the town of Hagi was Yoshida Shōin, who was very famous as a scholar and educator at the time.
lesson12a	12a_06	sound/12a_06.mov	自宅で松下村塾という塾を設けて弟子達の教育をしていました。	He established a private school called Shōkason-juku in his own home where he educated his disciples.
lesson12a	12a_07	sound/12a_07.mov	この塾からは、桂小五郎、高杉晋作など、明治初期に活躍した人々が、たくさん出ました。	Many people who were active in the first part of the Meiji era, including Katsura Kogorō and Takasugi Kensaku, were products of this school.
lesson12a	12a_08	sound/12a_08.mov	伊藤もその一人で、松陰の門弟になり、先輩の桂小五郎などともとても親しくなりました。	Itō was also one of them and, after becoming a disciple of Shōin, he became well acquainted with his upperclassmen, Katsura Kogorō, and others.
lesson12a	12a_09	sound/12a_09.mov	初めは尊王攘夷運動に参加しましたが、１８６３年イギリスへ密航し、帰って来ると自分の意見が間違っていたことに気がつき、尊王開国論を主張して倒幕運動に活躍しました。	At first he participated in the movement to "revere the emperor and expel the foreigners," but in 1863 he stowed away to England, and after he returned, realizing his opinion had been wrong, he began advocating the movement to "revere the emperor and open the country," and became active in efforts to overthrow the shogunate.
lesson12a	12a_10	sound/12a_10.mov	明治維新後、木戸孝允（旧名、桂小五郎）と大久保利通からの信頼があって新政府の重要な地位を次々に受け持ちました。	After the Meiji Restoration he received the trust of Kido Takayoshi (formerly Katsura Kogorō) and Ōkubo Toshimichi and was given important positions in the new government one after another.
lesson12a	12a_11	sound/12a_11.mov	特に、維新の三傑と言われた西郷が西南戦争で死に、木戸が病死し、大久保が暗殺されて、それぞれいなくなっていったあと、伊藤は新政府の中心人物となって活躍しました。	In particular, after the death of the so-called three important figures of the Meiji Restoration (Saigō in the Satsuma Rebellion, Kido of illness, and Ōkubo by assassination) Itō began to act as the central figure of the new government.
lesson12a	12a_12	sound/12a_12.mov	たぶん伊藤の成したことで一番重要なことは、１８８２年ドイツ（プロシア）憲法を研究に再びヨーロッパに渡り、帰国して大日本帝国憲法の草案を作成したことでしょう。	Probably the most important accomplishment of Itō was to return to Europe in 1882 to study the German (Prussian) constitution and, after returning, to draft the Japanese Imperial Constitution.
lesson12a	12a_13	sound/12a_13.mov	この憲法は、当時のプロシア憲法を手本にして作られたのでそれととてもよく似ており、天皇を国を治める最高権威者として、神聖で誰も反対することができない存在と定めました。	This constitution was modeled on the Prussian constitution of the time, and hence was very similar to it; it declared the emperor an entity who, as the highest authority in the nation, was holy and totally immune from opposition.
lesson12a	12a_14	sound/12a_14.mov	この憲法は、明治、大正、昭和と、日本の国家主義、軍国主義が栄えていく土台になったのです。	It became the foundation for the flourishing of militarism and nationalism through the Meiji, Taishō, and Shōwa eras.
lesson12a	12a_15	sound/12a_15.mov	この憲法は１８８９年に発布されましたが、その当時の国民には「憲法発布」と言っても通じないものがあり、「絹布発布」と間違えて役場に絹を取りに行ったという話まであります。	The constitution was promulgated in 1889, but the people of the time were not able to understand completely the term kempō happu (promulgation of the constitution), and [some] are even said to have gone to the government offices to pick up their silk, having mistaken the term for kempu happu (distribution of silk).
lesson12a	12a_16	sound/12a_16.mov	伊藤は１９０９年、日本の韓国政策に反感を持つ安重根という韓国の青年にハルピン駅で射殺され、この世を去っていきました。	Itō left this world in 1909, shot in front of the Harbin station by a Korean youth named An Chung-gun who disliked Japan's Korean policy.
lesson12a	12a_17	sound/12a_17.mov	終戦後、新しく日本国憲法ができ、伊藤が作った大日本帝国憲法も歴史のものとなってしまいましたが、伊藤の貢献は非常に大きく、明治史上最も重要な人物の一人であったと言えるでしょう。	After the Second World War a new Japanese constitution was written, and the Japanese Imperial Constitution created by Itō became a thing of the past; still, Itō's contribution was very significant, and he can be called one of the most important individuals in Meiji era history.
lesson12b	TITLE	sound/L12b.mp3	板垣退助: Translation	
lesson12b	12b_01	sound/12b_01.mov	アメリカの独立に命をかけたパトリック・ヘンリーの「ギブ・ミー・リバティー・オア・ギブ・ミー・デス」という言葉は非常に有名ですが、その約百年後、日本でも同じようなことを言った人がいました。	The words "Give me liberty or give me death" uttered by Patrick Henry, who risked his life for American independence, are very well known, but around one hundred years later there was a man in Japan who made a similar statement.
lesson12b	12b_02	sound/12b_02.mov	日本は明治維新後、いろいろと新しい政治を始めましたが、中央政府の主要な官吏職を占め、政治の主権を握っていたのは倒幕に活躍した薩摩や長州藩出身の人々だけでした。	After the Meiji Restoration Japan instigated various new policies, but only persons from the Satsuma and Chōshū fiefs, which had been active in the overthrow of the Shogunate, occupied the most important offices in the central government and held political power.
lesson12b	12b_03	sound/12b_03.mov	そこで、新政府に不満を持つ者、特に他の藩出身の元武士だった人々が中心になって政府に反対をするようになりました。	Those dissatisfied with the new government, particularly former samurai from other feudal domains, became the center of opposition to the government.
lesson12b	12b_04	sound/12b_04.mov	しかし、昔とは違い、武力を使わず言論を使って攻撃しました。	Unlike the old days, however, they used speech rather than military strength to mount their opposition.
lesson12b	12b_05	sound/12b_05.mov	その中心となったのが板垣退助です。	The person at the core was Itagaki Taisuke.
lesson12b	12b_06	sound/12b_06.mov	板垣は、政府だけに政治の力を与えるのではなく、国民の代表が集まって議会を開き、人々の権利や自由を守るべきだと説きました。	Itagaki argued that rather than giving the power to govern to the government alone, representatives of the people should establish a national assembly which should protect the rights and freedoms of the people.
lesson12b	12b_07	sound/12b_07.mov	そして全国各地で演説会を開き、自分の意見に賛成し支持する人を増やしていきました。	Then he began giving speeches throughout the country, and the number of people who agreed with and supported him increased.
lesson12b	12b_08	sound/12b_08.mov	そして１８８１年、日本で初めての政党、自由党が作られ、板垣がその初代の党首になり、政府に圧力をかけるようになりました。	Then in 1881 the first political party in Japan, the Freedom Party, was established with Itagaki as its first party head; the party began applying pressure to the government.
lesson12b	12b_09	sound/12b_09.mov	このように、選挙をして代表者を国会に送り、人々の権利と自由を守ろうと言う運動を自由民権運動と呼んでいますが、もちろん、政府はこれに強く反対しました。	This movement to preserve the people's rights by holding elections and sending representatives of the people to the national assembly in this manner was called the freedom movement, and of course the government strongly opposed it.
lesson12b	12b_10	sound/12b_10.mov	また政府以外にも、この自由民権運動者を迫害する者が大分いました。	Also, there were a fairly large group of people outside the government who persecuted members of the freedom and people's rights movement.
lesson12b	12b_11	sound/12b_11.mov	１８８２年のことです。板垣が岐阜の演説会場で反対派の一人の青年に不意に襲われました。	The following occurred in 1882. Itagaki was suddenly attacked by a youth belonging to an opposition faction at a speech meeting in Gifu.
lesson12b	12b_12	sound/12b_12.mov	血まみれになって倒れていく板垣退助が、「板垣死すとも、自由は死なず」と言った言葉は、明治の名言の一つとして、いつまでも日本人の間で口にされるようになったのです。	The bloodied Itagaki said, "Though Itagaki dies, freedom will not die." Those words came to be repeated for a very long time among the Japanese people as one of the famous quotes from the Meiji era.
lesson12b	12b_13	sound/12b_13.mov	このように、自由民権運動が盛んになり、政府も国会を開く必要性を認め、伊藤博文を中心に憲法を作り、１８９０年、初めての総選挙が行われ、議員が国民の投票で選ばれるようになりました。	Thus, the freedom movement flourished, and the government, recognizing the need to open a national assembly, established a constitution with Itō Hirobumi as the central figure;  and in 1890 the first general elections were held resulting in representatives being elected by popular vote.
lesson12b	12b_14	sound/12b_14.mov	日本も、板垣退助のような人の犠牲を通してやっと国会も開かれるようになり、近代国家としての形が整っていったのです。	Japan had at last established a national assembly and begun to take shape as a modern nation through the sacrifice of people like Itagaki Taisuke.
lesson13a	TITLE	sound/L13a.mp3	君が代: Translation	
lesson13a	13a_01	sound/13a_01.mov	「君が代は　千代に八千代に　さざれ石のいわおとなりて　苔のむすまで」という日本の国歌を小学校の生徒達が歌っているのをよく耳にすることがあると思いますが、どんな意味の歌か、ご存知ですか。	"Kimi ga yo wa/ chiyo ni, yachio ni/ sazareishi no/ iwao to narite/ koke no musu made." You have probably heard the Japanese National Anthem sung by elementary school students often, but do you know the meaning of the song?
lesson13a	13a_02	sound/13a_02.mov	「君が代」とは、あなたの時代という意味で、「千代に八千代に」とは千年も八千年もの間という意味です。	"Kimi ga yo" means "your reign," and "chiyo ni yachiyo ni" means "for a thousand, no eight thousand years."
lesson13a	13a_03	sound/13a_03.mov	そして、小さな石が集まり、大きな岩となって、その岩に苔が生える、そんなに長い間まで、という意味です。	It continues, "until small pebbles gather to form a large boulder, and moss grows on it."
lesson13a	13a_04	sound/13a_04.mov	つまり、あなたの時代が、千年も八千年も続き、小さな石が集まり大きな岩となりその岩に苔が生えるような長い間続きますように、という意味の歌です。	Put another way, the song means, "May your reign continue a thousand,         no eight thousand years, until small pebbles gather together to become         a large boulder, and on that boulder moss forms."
lesson13a	13a_05	sound/13a_05.mov	この歌は、「古今和歌集」と言って、１０世紀に天皇の命令により作られた和歌集の中からとった一首です。	This song was a verse (poem) in the waka collection known as the Kokin Wakashū compiled in the 10th century by command of the emperor.
lesson13a	13a_06	sound/13a_06.mov	「古今和歌集」では、「わが君は千代に八千代にさざれ石のいはほとなりてこけのむすまで」とありました。	In the Kokin Wakashū the poem reads, "Waga kimi wa/ chiyo ni yachiyo ni/ sazareishi no/ ihaho to narite/ koke no musu made."
lesson13a	13a_07	sound/13a_07.mov	これは、「わが君」、つまり私のお仕え申す御主人が何年も何年も健康で長生きできますようにと歌った歌ですが、その「わが君は」の「わが」を省き、「君が代は」と直したものです。	This poem sang, "May our emperor (waga kimi) whom we serve live a long, long healthy life." The national anthem version was changed to read "kimi ga yo" in place of "waga kimi wa."
lesson13a	13a_08	sound/13a_08.mov	明治１３年に、林広守という宮内庁に勤めていた音楽家が、これに合った日本的な曲を作って付けました。	In the thirteenth year of Meiji (1880), Hayashi Hiromori, a musician employed at the Imperial Household Agency, composed a Japanese style score to match the words.
lesson13a	13a_09	sound/13a_09.mov	１８９３年、何曲かの童謡が国民唱歌と定められた時に、「君が代」も正式に日本国歌として認められました。	In 1893, when several children's songs were established as national folk songs, "Kimi ga yo" was officially recognized as the national anthem of Japan.
lesson13a	13a_10	sound/13a_10.mov	国歌の歌の内容だけではなく、短歌は五七五七七といって、ヨーロッパや他の国の詩の型とは全く違った日本独特のもので、日本の文化を表した世界的にも優れた国歌の一つだと思います。	Not only are the contents of the national anthem singular,         but its tanka form [31 syllable poem form] consisting of lines of 5-7-5-7-7         syllables respectively is a unique Japanese form very unlike the poems         of Europe and other countries, revealing the anthem's Japanese cultural         background. It seems to me to be an outstanding national anthem even on         an international basis.
lesson13a	13a_11	sound/13a_11.mov	今度、オリンピックや大相撲の閉会式などで演奏される「君が代」を耳にする時には、その意味と歴史を思い浮かべてみて下さい。	In the future, when you hear "Kimi ga yo" performed at       the Olympics or an opening ceremony for a major sumo tournament, please       recall its meaning and history.
lesson13b	TITLE	sound/L13b.mp3	東京オリンピック: Translation	
lesson13b	13b_01	sound/13b_01.mov	ドーン、ドーンと花火が上がる音がしたかと思うと、空に色とりどりの輪が５つ、チェーンのように描かれました。	Hardly had one heard the "Bang, Bang" of exploding fireworks than there were five rings of various colors, linked like a chain, drawn in the sky.
lesson13b	13b_02	sound/13b_02.mov	そして東京の国立競技場に、アテネからはるばる運ばれて来た聖火がともされ、アジアで初めてのオリンピックが開かれました。	The sacred flame, carried all the way from far-off Athens, blazed in the Tōkyō National Stadium, and the first Asian Olympics had begun.
lesson13b	13b_03	sound/13b_03.mov	オリンピックは、古代ギリシャでゼウス神の祭礼行事として行なわれたのがその始まりだと言われています。	It is said that the Olympics began as a worship ceremony dedicated to the God Zeus in ancient Greece.
lesson13b	13b_04	sound/13b_04.mov	近代オリンピックは、１８９６年にフランス人のクーベルタンの主唱により復興され、世界中の国々がスポーツのいろいろな種目で競い合うようになりました。	The modern Olympics were resurrected as a result of the advocacy of a Frenchman called Coubertin in the year 1896, and athletes from countries throughout the world began to compete in a variety of sporting events.
lesson13b	13b_05	sound/13b_05.mov	日本も１９１２年、ストックホルムで開かれた第５回オリンピックに初出場しました。	Japan participated for the first time in the Fifth Olympics held in Stockholm in 1912.
lesson13b	13b_06	sound/13b_06.mov	その当時は、世界の標準に比べて大分劣っていたと思われた日本の選手達も毎日、毎日練習を欠かさず、ついに、１９３２年のロサンゼルス大会や、１９３６年のベルリン大会では、特に水泳のほとんどの種目で優勝するほどの力になりました。	[After that] Japanese athletes, who were considered to be far below international standards at that time, practiced every day, finally becoming a power, particularly in swimming, able to win in nearly every event in the 1932 Los Angeles Olympics and the 1936 Berlin Olympics.
lesson13b	13b_07	sound/13b_07.mov	そして東京オリンピックが計画されましたが、戦争中オリンピックが停止になり、皮肉にも世界各国からのスポーツ選手でにぎわうはずだった東京の町が、戦争で全くの焼け野原となってしまいました。	Then there were plans to hold the Olympics in Tōkyō, but with the Olympics canceled during the war, ironically the streets of Tōkyō, which should have been lively with athletes from around the world, were turned into scorched fields owing to war.
lesson13b	13b_08	sound/13b_08.mov	しかし、戦後オリンピックが再開されるようになり、オリンピックを中央で管理する国際五輪委員会は、日本でオリンピックを開催することに決定しました。	The Olympics were reinstated after the war, however, and the International Olympic Committee (IOC), central managing body of the Olympics, determined that the games would be held in Japan.
lesson13b	13b_09	sound/13b_09.mov	１９６４年、秋の日本晴れの日です。待ちに待った聖火が東京の国立競技場に点火されたのです。	It was a clear autumn day in 1964 in Japan. The long-awaited sacred flame was set ablaze in the Tōkyō National Stadium.
lesson13b	13b_10	sound/13b_10.mov	戦争のために、計画されていた東京オリンピックをあきらめなくてはならなかった人々のこの時の感激は、筆舌に尽くし難いものだったに違いありません。	It is difficult to express in writing how deeply moved those who had been forced to give up on the planned Tōkyō Olympics on account of the war were at that moment.
lesson13b	13b_11	sound/13b_11.mov	金メダル獲得も、柔道とレスリングの軽量級、体操、女子バレーボールなどと、いろいろな種目で優秀な成績を収めました。	There was great success, including winning of gold medals and victories in various events such as judo and light weight wrestling, gymnastics, and women's volley ball.
lesson13b	13b_12	sound/13b_12.mov	しかし、「オリンピックは勝つことではなく参加することである」と言われるように、賞など一つももらわなくても、オリンピックに参加した喜びを味わった選手達が涙を流して別れを惜しんだ東京オリンピックの閉会式は、非常に印象的でした。	True to the saying, however, that "In the Olympics, it is not the winning but the participation that counts," the closing ceremony was very impressive, where athletes filled with the joy of participating in the Olympics, even if they hadn't won a single medal, shed tears of regret at parting.
lesson13b	13b_13	sound/13b_13.mov	現在、この時に使われた国立競技場や代々木の国立体育館など、歴史的なオリンピックを物語る跡が東京各地に残っています。	Today, here and there in Tōkyō, there are remnants of sites used during the Olympics, such as the National Stadium and the Yoyogi National Gymnasium, which tell the story of the historical Olympics.
lesson14a	TITLE	sound/L14a.mp3	戦後の日本: Translation	
lesson14a	14a_01	sound/14a_01.mov	敗戦直後の日本を知っているアメリカ人がつい最近東京へ行ってみて、全く驚いてしまったという記事が新聞にのっていた。	An article in a newspaper reported that an American who had known Japan immediately following the war was completely surprised when he visited Tōkyō recently.
lesson14a	14a_02	sound/14a_02.mov	Ｂ２９の大空襲を受けて焼け野原になったあの東京が、今では、何百メートルもの高層ビルが林のように立ち並び、その谷間を縫うように高速道路が四方八方に敷かれている。	In place of the Tōkyō [he knew], which had experienced large air raids by B-29 bombers and had become an entirely burned-out field, there are skyscrapers reaching as high as several hundred meters, like standing trees in a forest, and expressways that stretch out in every direction as though to embroider the valleys between the buildings.
lesson14a	14a_03	sound/14a_03.mov	地上だけでなく、地下鉄が東京の町々を結び、大きな地下街もそこら中にでき、戦後の焼け野原しか知らない人がこの立体都市を見て浦島太郎のような気持ちになるのは、無理もないことかもしれない。	Not only on the surface has it changed, but underground as well; there are underground shopping areas all over, and subway tracks connect the various areas of Tōkyō. It is understandable that a person who knew only the burned out fields of post-war Tōkyō would feel like Urashima Taro upon seeing this three-dimensional city.
lesson14a	14a_04	sound/14a_04.mov	戦後、連合国軍総司令部（ＧＨＱ）の指令によって多くの改革が行われた。	After the war, many post-war reforms were enacted under the directives of the Allied General Headquarters (GHQ).
lesson14a	14a_05	sound/14a_05.mov	戦争犯罪者の処分に始まり、それまで天皇は神の子孫とされてきたのを天皇自身が否定する人間宣言を行い、翌年、５月３日、ＧＨＱの提示した改革案を基にした日本国憲法が公布された。	Punishment of war criminals was started, the Emperor, who had been thought to be a descendant of the gods until then, personally renounced his divinity in a declaration, and, on May 3, 1946, the Japanese Constitution was promulgated, based on the agenda of the GHQ.
lesson14a	14a_06	sound/14a_06.mov	新憲法では天皇は国民の象徴と定められ、主権は国民にあること（国民主権）、基本的人権を尊重すること（基本的人権の尊重）、戦争を放棄し戦力を持たないこと（平和主義）が明らかにされた。	Under this new constitution sovereignty was granted to the people, the Emperor was designated as a symbol of the people, fundamental human rights were recognized, and the renouncement of war and war-making abilities was clarified.
lesson14a	14a_07	sound/14a_07.mov	また、三権分立が採用され、国会を立法機関、内閣を行政機関、最高裁判所を司法機関と、国を治める権力は三分されることになった。	Also, separation of powers was introduced and the power to rule the country was split into three parts: the Diet as the legislative branch, the Cabinet as the executive branch, and the Supreme Court as the judicial branch.
lesson14a	14a_08	sound/14a_08.mov	開国後、日本がとても遅れていると気づいた明治の人が一生懸命他の近代国家に追いつこうとしたように、敗戦ですべてを失った昭和の人は、新しい日本造りに全力を注ぎ、政治、経済、社会の民主化を行い、日本人の生活は急速に改善されていった。	Just as the people of Meiji Japan, who had realized that Japan was behind after opening the country, worked very hard trying to catch up with modern nations, so the Japanese of the Shōwa Period, who had lost everything in defeat in WWII, gave their all to build a new Japan, democratized political, economical, and social systems, and improved the lifestyle of the Japanese people rapidly.
lesson14a	14a_09	sound/14a_09.mov	しかし、その土台となった日本国憲法と様々な戦後改革は、失った多くの命の代償と言わなければならない。	However, we must say that the Japanese constitution and various reforms that served as the foundation of such improvements came through the sacrifice of many lives.
lesson14a	14a_10	sound/14a_10.mov	戦後５０年にあたる１９９５年、村山首相が次のような談話を発表している。	Prime Minister Murayama gave the following informal speech in 1995, fifty years after the end of the war:
lesson14a	14a_11	sound/14a_11.mov	「．．．我々が銘記すべきことは．．．歴史の教訓に学び、未来を望んで、人類社会の平和と繁栄との道を誤らないことであります。	"We must keep in mind...the lessons learned from history, and we must not mistake the path to prosperity and peace in this human society in hoping for the future   .   .   .
lesson14a	14a_12	sound/14a_12.mov	（中略）敗戦の日から５０周年を迎えた今日、我が国は深い反省に立ち、独善的なナショナリズムを廃し、責任ある国際社会の一員として国際協調を促進し．．．民主主義を押し広めていかなければなりません。	Today, the fiftieth anniversary of the day we lost the war, our country stands in a place of reflection; we should reject self-righteous nationalism and promote international cooperation as a responsible member of the international community...We must spread democracy.
lesson14a	14a_13	sound/14a_13.mov	同時に、我が国は唯一の被爆国としての体験を踏まえて核兵器の究極の廃絶を目指し．．．国際的な軍縮を積極的に推進していくことが肝要であります。	At the same time, based on our experience as the only country to have seen the atomic bomb, it is vital that we aim for the ultimate disarmament of nuclear weapons and proactively push for international arm reduction.
lesson14a	14a_14	sound/14a_14.mov	これこそ、過去に対する償いとなり、犠牲となられた方々の御霊を鎮めるゆえんとなると、私は信じております。」	I believe it is this that will compensate for our past and appease the spirits of those who gave their lives."
lesson14a	14a_15	sound/14a_15.mov	これは日本の一政治家の発言ではあるが、平和と繁栄への道を創り上げるのは、国際社会に生きる私達一人一人の責任ではないだろうか。	This is just the statement of one Japanese politician, however, it is the responsibility of each of us who lives in today's international society to build the road to achieving the peace and prosperity of the world.
lesson14b	TITLE	sound/L14b.mp3	世界の中の日本: Translation	
lesson14b	14b_01	sound/14b_01.mov	日本は、国が統一し始める頃から既に海外に目を向けていた。	Japan has looked abroad since the time when it started to be unified.
lesson14b	14b_02	sound/14b_02.mov	遣隋使、遣唐使の頃の中国からの影響は、奈良や京都の町だけではなく、日本語や日本文学にも見られるように、一般の生活様式にまで及んだ。	The influence of China at the time of the delegations from Japan to the Sui and Tang dynasties extended not just to the cities of Nara and Kyōto, but to the normal lifestyle of the Japanese as well, as can be seen in the language and literature of the time.
lesson14b	14b_03	sound/14b_03.mov	中世に入っても、キリシタン宣教師、南蛮商人を通じて、当時のヨーロッパ、特にスペイン人やポルトガル人がもたらした宗教、戦術は日本の歴史を変えたと言っても過言ではない。	It would not be an exaggeration to say that Japanese history was greatly changed by the Christian missionaries and barbarian merchants who brought new millitary tactics and religion from Europe (especially of Spain and Portugal).
lesson14b	14b_04	sound/14b_04.mov	海外との交流を禁じた鎖国時代ですら、出島を通して入ってきていた蘭学は、幕末に日本を動かした人々の考え方の土台となったと言われている。	Even in the isolation period, when association with foreign countries was prohibited, the "Dutch Studies" that entered Japan through Dejima became the foundation of the train of thought of the people who changed Japan at the end of the Shogunate era.
lesson14b	14b_05	sound/14b_05.mov	また、明治維新後にヨーロッパから入ってきた思想や科学技術は、文明開化と言われるように、日本全体を変えてしまった。	After the Meiji Restoration, European concepts and technology changed the entire country of Japan in the movement towards civilized enlightenment.
lesson14b	14b_06	sound/14b_06.mov	しかし、戦後のアメリカがもたらした影響ほど、現在の日本を変えたものは他にはないのではないか。	However, there is probably nothing that has changed Japan as much as the post-war influence of America.
